# Wall heat-flux
# Time        	patch         	min           	max           	integral      
195           	minX	0.000000e+00	0.000000e+00	0.000000e+00
195           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
195           	minY	0.000000e+00	0.000000e+00	0.000000e+00
195           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
195           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
195           	oil_to_sphere	3.686458e+03	1.223107e+04	1.916559e+01
200           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
200           	minX	0.000000e+00	0.000000e+00	0.000000e+00
200           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
200           	minY	0.000000e+00	0.000000e+00	0.000000e+00
200           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
200           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
200           	oil_to_sphere	3.592725e+03	1.191661e+04	1.867472e+01
205           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
205           	minX	0.000000e+00	0.000000e+00	0.000000e+00
205           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
205           	minY	0.000000e+00	0.000000e+00	0.000000e+00
205           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
205           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
205           	oil_to_sphere	3.500687e+03	1.160780e+04	1.819275e+01
210           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
210           	minX	0.000000e+00	0.000000e+00	0.000000e+00
210           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
210           	minY	0.000000e+00	0.000000e+00	0.000000e+00
210           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
210           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
210           	oil_to_sphere	3.410341e+03	1.130471e+04	1.771957e+01
215           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
215           	minX	0.000000e+00	0.000000e+00	0.000000e+00
215           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
215           	minY	0.000000e+00	0.000000e+00	0.000000e+00
215           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
215           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
215           	oil_to_sphere	3.321668e+03	1.100745e+04	1.725540e+01
220           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
220           	minX	0.000000e+00	0.000000e+00	0.000000e+00
220           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
220           	minY	0.000000e+00	0.000000e+00	0.000000e+00
220           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
220           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
220           	oil_to_sphere	3.234669e+03	1.071603e+04	1.680027e+01
225           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
225           	minX	0.000000e+00	0.000000e+00	0.000000e+00
225           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
225           	minY	0.000000e+00	0.000000e+00	0.000000e+00
225           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
225           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
225           	oil_to_sphere	3.149344e+03	1.043027e+04	1.635416e+01
230           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
230           	minX	0.000000e+00	0.000000e+00	0.000000e+00
230           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
230           	minY	0.000000e+00	0.000000e+00	0.000000e+00
230           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
230           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
230           	oil_to_sphere	3.065699e+03	1.015019e+04	1.591696e+01
235           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
235           	minX	0.000000e+00	0.000000e+00	0.000000e+00
235           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
235           	minY	0.000000e+00	0.000000e+00	0.000000e+00
235           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
235           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
235           	oil_to_sphere	2.983753e+03	9.875856e+03	1.548867e+01
240           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
240           	minX	0.000000e+00	0.000000e+00	0.000000e+00
240           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
240           	minY	0.000000e+00	0.000000e+00	0.000000e+00
240           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
240           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
240           	oil_to_sphere	2.903526e+03	9.607260e+03	1.506928e+01
245           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
245           	minX	0.000000e+00	0.000000e+00	0.000000e+00
245           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
245           	minY	0.000000e+00	0.000000e+00	0.000000e+00
245           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
245           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
245           	oil_to_sphere	2.825023e+03	9.344387e+03	1.465883e+01
250           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
250           	minX	0.000000e+00	0.000000e+00	0.000000e+00
250           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
250           	minY	0.000000e+00	0.000000e+00	0.000000e+00
250           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
250           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
250           	oil_to_sphere	2.748235e+03	9.087175e+03	1.425731e+01
255           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
255           	minX	0.000000e+00	0.000000e+00	0.000000e+00
255           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
255           	minY	0.000000e+00	0.000000e+00	0.000000e+00
255           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
255           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
255           	oil_to_sphere	2.673152e+03	8.835653e+03	1.386467e+01
260           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
260           	minX	0.000000e+00	0.000000e+00	0.000000e+00
260           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
260           	minY	0.000000e+00	0.000000e+00	0.000000e+00
260           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
260           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
260           	oil_to_sphere	2.599763e+03	8.589765e+03	1.348080e+01
265           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
265           	minX	0.000000e+00	0.000000e+00	0.000000e+00
265           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
265           	minY	0.000000e+00	0.000000e+00	0.000000e+00
265           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
265           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
265           	oil_to_sphere	2.528042e+03	8.349447e+03	1.310561e+01
270           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
270           	minX	0.000000e+00	0.000000e+00	0.000000e+00
270           	maxX	0.000000e+00	0.000000e+00	0.000000e+00
270           	minY	0.000000e+00	0.000000e+00	0.000000e+00
270           	minZ	0.000000e+00	0.000000e+00	0.000000e+00
270           	maxZ	0.000000e+00	0.000000e+00	0.000000e+00
270           	oil_to_sphere	2.457971e+03	8.114619e+03	1.273897e+01
275           	maxY	0.000000e+00	0.000000e+00	0.000000e+00
275           	minX	0.000000e+00	0.000000e+00	0.000000e+00
